classifier,iter,augmentation,AUC,F1-score,Kappa,balanced-accuracy,MCC
KNN,9,SMOTE,0.807532,0.761739,0.461623,0.740962,0.470427
KNN,9,Borderline-SMOTE,0.798093,0.740741,0.426271,0.724038,0.437228
KNN,9,SVM-SMOTE,0.807973,0.773109,0.460202,0.736090,0.463328
KNN,9,ADASYN,0.812051,0.731884,0.429672,0.728718,0.447232
KNN,9,G-SMOTE,0.819327,0.808709,0.486631,0.739167,0.488168
KNN,9,CiFRUS (train),0.819639,0.809816,0.478169,0.733077,0.481524
KNN,9,CiFRUS (train/test),0.841498,0.836141,0.549296,0.767500,0.553440
KNN,9,CiFRUS (balanced-train/test),0.827756,0.744186,0.445669,0.735833,0.460528
LR,0,Baseline,0.780497,0.795699,0.440809,0.715064,0.443677
LR,0,ROS,0.775577,0.772213,0.424123,0.713013,0.424211
LR,0,RUS,0.782099,0.751252,0.402132,0.705577,0.404170
LR,0,SMOTE,0.777869,0.760976,0.401755,0.702500,0.402025
LR,0,Borderline-SMOTE,0.776074,0.762376,0.418622,0.712692,0.419732
LR,0,SVM-SMOTE,0.778958,0.763158,0.417594,0.711795,0.418471
LR,0,ADASYN,0.779119,0.756667,0.413655,0.711282,0.415590
LR,0,G-SMOTE,0.778830,0.789969,0.443261,0.718846,0.444013
LR,0,CiFRUS (train),0.784856,0.785603,0.430279,0.712244,0.431119
LR,0,CiFRUS (train/test),0.796170,0.805513,0.465052,0.726474,0.468561
LR,0,CiFRUS (balanced-train/test),0.805096,0.772047,0.449315,0.729295,0.451248
LR,1,Baseline,0.789054,0.804314,0.467016,0.728269,0.469608
LR,1,ROS,0.787580,0.787781,0.459432,0.730128,0.459447
LR,1,RUS,0.784696,0.755408,0.409119,0.708782,0.410879
LR,1,SMOTE,0.786122,0.773246,0.435318,0.719808,0.435753
LR,1,Borderline-SMOTE,0.784295,0.768473,0.429222,0.717500,0.430015
LR,1,SVM-SMOTE,0.787869,0.786408,0.461362,0.731923,0.461500
LR,1,ADASYN,0.786346,0.757930,0.418182,0.713782,0.420302
LR,1,G-SMOTE,0.785689,0.791069,0.461113,0.729936,0.461148
LR,1,CiFRUS (train),0.795849,0.796875,0.458897,0.726154,0.459918
LR,1,CiFRUS (train/test),0.799231,0.807284,0.462078,0.723782,0.467241
LR,1,CiFRUS (balanced-train/test),0.804471,0.774086,0.452854,0.730897,0.454638
